B04,B08,B11,NDVI,EVI,NDMI,AGB
2530.580030080795,1479.8391269663375,3762.236620665794,-0.26200276372759856,-0.1576333367911164,-0.4353995636738034,5.0
727.1932171038591,4931.769410182094,4291.590977126031,0.7429941615203354,1.13075743236025,0.06940837244824316,186.82381571719202
872.5879068830209,6700.014619478147,1949.2635164830149,0.76954081394601,1.220501440644224,0.5492656182131128,271.4443348717217
2070.495463371639,3695.1603610978755,3685.323594984245,0.2817831911765103,0.2519777092666311,0.0013328077360281018,83.23210071289157
2752.856743967739,6259.134546045111,2026.0921640502736,0.38906804155192476,0.38484386307853435,0.5109144902849845,162.1285585624448
2768.1823902963306,5560.098709106101,3162.0861461099184,0.33523319940231866,0.31482769595216004,0.27493255446050263,123.28217868311019
976.002800253493,3198.0660290711144,2765.122651879576,0.5323494458630708,0.6134850642421815,0.07260266281728871,135.1816207972947
858.0797968663352,2063.0318233730804,4836.8229417446,0.41249776891288026,0.4176604002991274,-0.4020071744107506,58.94540611290059
1684.9980479326903,5568.815439518067,2064.437316060944,0.5354173219050974,0.6192388404819935,0.459093683284199,200.9253256920958
1370.781520385494,3014.2559174889784,558.0213360723686,0.374791417408131,0.3655432458263256,0.6875822917385005,184.86561872844874
2021.1879403136786,1265.3215216122212,3175.212803582358,-0.2299906412040353,-0.1410888281044282,-0.4301039338225008,5.0
2281.089904505985,5734.813025480178,2705.0544252903524,0.43085890020243744,0.4445552012066871,0.35898177518821545,139.49373305631872
2472.1775290146197,4077.3517126869324,1829.9058533155896,0.24508237526552518,0.21219644636923812,0.3804550307617191,104.49363694342989
2130.675690015273,3761.27488337959,1214.771950984532,0.27675031770472525,0.24636872490739276,0.5117522034353436,118.12980905762838
931.1244443355461,5340.4458488447935,4686.883185203741,0.7030649737914676,1.0087032687505948,0.06517814079468762,174.98609659969733
686.3702688853522,7294.9776887549515,2326.547733252297,0.8280064287530996,1.4474531338069436,0.516386927962796,264.0151574172836
2719.041402366822,7892.847052525885,4146.769927557387,0.48754806193671263,0.5343053171273097,0.31114587207004674,168.09956718826373
2905.981314706258,5830.659291796455,4839.20810155965,0.33476001915182235,0.3142443372372183,0.09292066654560678,106.17096928496946
858.0708311943101,3318.279757100171,2613.8758027571484,0.5890810345789166,0.7263505873807803,0.11874333825480828,174.34166980748046
2233.7830983342656,6328.079734632857,2791.830963086792,0.47820161519704085,0.5187439987588667,0.3877503726042538,175.93246471259613
602.3285654061748,4322.235939577748,2855.473783766108,0.7553779363944669,1.171667571025672,0.2043496062312163,225.44637086873016
2760.5982918084324,4875.758624939212,3875.049375018999,0.27698552541656857,0.24663315819989123,0.11435621142763447,96.41810288256171
1312.7786039821233,4973.15134214076,4054.132766132659,0.5823120475330809,0.7120891688869864,0.1018045477336893,161.5386212669953
2969.0185854810284,5251.341626705282,2635.4839405139205,0.2776427044599786,0.24736389112494878,0.3316743426825916,111.23445471360284
2118.716384585119,5134.808172277387,3917.657615499375,0.4158105157889008,0.4224666340807369,0.13445514019915256,126.0707922346206
2538.612147710299,5297.363256409701,4620.01473139836,0.3520622470173711,0.33594084899896526,0.06829915384648451,92.27133715828867
519.0290746777289,7963.954722408786,4657.02517572382,0.87763053955265,1.6799437783366327,0.26201844651636275,242.6007696676138
630.2034654043827,4953.11665047476,1197.8374661021348,0.774254940532895,1.2371912399856626,0.6105197848316869,275.1175541889496
551.91563385191,4536.370361093315,1046.1316305607706,0.78306422445919,1.2691182583502831,0.6252104764360652,262.31987359712286
1882.1590385785948,4127.959049386175,928.2614244758811,0.3736698643128349,0.3640598883400465,0.6328239919161333,166.09645540771885
684.7890965476181,2676.476706215217,856.494355856116,0.5925409431881183,0.7337259060600343,0.5151421616164973,203.18793333719333
1859.3147456819738,2543.0524317185045,3156.945484105435,0.15531137188901054,0.1247701889258784,-0.10770057486775256,28.06652903283839
1750.5749131007362,3676.3796272601408,2991.2209614820176,0.35485919395161997,0.33950848356302693,0.10275940445986115,105.03240402725518
1220.16200556785,2014.1506243319532,1668.600424431837,0.24548913768524946,0.21261198247699142,0.09382936702231873,69.115027282573
2258.7042118900317,2659.9862537268586,4244.382256578039,0.08158310521069066,0.06187577970231401,-0.22947732298137952,5.0
2610.4241938693885,4439.9855266349,3704.789672318717,0.25949716470877,0.2275174148500592,0.0902659479564728,86.59646580100583
1674.2476889714233,2276.5959662270843,864.9124596939905,0.15246067161139937,0.12219919342518665,0.4493648638455682,95.16547933664941
2494.774051468101,4617.115490442553,2119.5762868500924,0.2984215975471759,0.27088980779960264,0.3707367482122567,114.21036459303978
765.0869394092142,5774.67212893083,2032.4041147874964,0.7660198390194143,1.2081544352009856,0.47934308527793196,259.44299948651656
2129.2115827198913,5501.717020749576,3228.4292277763416,0.4419521676633685,0.46127967034009265,0.2603951558196041,146.9285092537128
2489.465310516496,4334.379468705648,900.6210608798506,0.2703628551951166,0.23932359857455618,0.6559232205926357,154.73117656310967
2414.6352217685244,5064.288262123404,2633.9370858772927,0.3542826779425418,0.33877660007155913,0.31570278422176795,116.67359840479645
1734.1038853577386,4699.457600178905,827.3483250668156,0.4609194644407595,0.49078745953646596,0.7006052549672858,191.00445491620468
2840.5759432024765,3700.644620904271,3109.1817347570973,0.1314844330872611,0.10364720657991144,0.08685432713986974,46.63981511784961
2215.1791989260573,2450.3828130236006,4063.0927648541438,0.05041270771768031,0.037351793156957164,-0.24759591592856006,5.0
2979.0661554555727,4069.346267250483,4670.512857914665,0.1546844943590348,0.12420743567822992,-0.06878447146412532,27.99453626941988
584.8023638162812,3699.0325339778087,1632.17767394535,0.7269725009799493,1.0800029090892214,0.3876896199990468,222.87744441830043
2760.272416308891,6336.764065589804,1992.3302174138882,0.39314909377403023,0.3904569414096386,0.5215973910296042,157.50011397885652
2901.299970263793,4195.480864380117,971.3730682394665,0.18236168258377664,0.14975977595926193,0.6239982468174858,107.38017093633212
615.7275217981976,4670.870294716462,3506.4938136431597,0.7670609554378153,1.2117585050725415,0.14239019633974523,210.9063996137841
841.5442241923135,2747.3670653458644,4594.075573040332,0.531030913519114,0.6110261233227996,-0.2515457245129231,116.86478408319118
930.2436416732949,2309.262376188172,1040.5344960117923,0.42568796800678177,0.43685596929874454,0.3787477056674187,148.50087298053637
905.918786266721,1079.260775728314,4324.009214699325,0.08731804049003629,0.06650860010675408,-0.6005156958876473,5.0
2244.102986245931,3852.5119427035197,3541.596350258327,0.2638200009248287,0.23218571656457054,0.042049099104903745,84.41887398478232
2734.570460914866,3660.820081531092,3734.81702734632,0.14483081436917924,0.11538173458718047,-0.010005486304405047,36.179299962962745
1426.0252519899948,2579.2348423887856,1001.634593047879,0.28792377097541055,0.2588832574829209,0.44056346575729444,122.5285497589166
2357.705713697478,5927.821116282721,1815.8464663054792,0.43088574515700273,0.4445959589802383,0.5310112560477276,161.80502319156298
2287.8138764066184,4490.984105245322,4578.0046618021115,0.32500898160366765,0.30231986775838193,-0.0095953979856483,70.84119530209726
2989.6559658636515,6398.462828222322,4661.516876252888,0.36309796848149634,0.35016138280701115,0.15704784260223947,107.93719301141927
1846.9162015709803,2436.586088678897,1566.0892842219375,0.13766069141890377,0.10904398510337265,0.21747874187673902,64.32549383819881
2199.4685470241125,3432.13523912616,2671.755767480363,0.21888377426598163,0.18530827662695468,0.1245729110657825,65.89789847952791
1368.4055375899434,3551.9633374412933,4306.434396644314,0.443779288680609,0.4640576784436008,-0.09600825570771412,113.06223517765429
1277.2535922607758,1525.7101757403339,1295.2751925609718,0.08864066893312016,0.06758713784313564,0.08168599018166321,43.14269619839598
2379.7258385590803,2893.588408634192,2391.9331624681067,0.09744584636714375,0.07480700263627181,0.09491120967396857,37.70015438996002
774.5972603255009,1997.94283085084,757.6081721410224,0.4412363860769488,0.46014470500329613,0.45012219222688743,165.6032585625105
1004.8089602630835,4229.156137566276,1813.4880050002805,0.616042926618742,0.7857354678963668,0.3997700468821904,211.11795167658457
1357.1086433958305,2382.1892575802985,3967.3668970904887,0.2741371885996934,0.24346762474778763,-0.24965172378142814,27.191629164281814
613.2482356517908,5146.099097206648,2349.5516186349187,0.7870424544300062,1.2838626315947481,0.37308935330835524,254.61080240909536
924.5292816719618,2343.488298213849,1947.8886082227086,0.4341956496321148,0.44951198462560654,0.0921847925558817,109.87911178992314
1987.6333211684514,1970.1042129869084,1681.9362639698866,-0.004429072930136827,-0.003153419640258463,0.07890601179158971,5.0
1953.4852369292287,7184.785518859606,1904.0502626650677,0.5724606351857146,0.6917258337629574,0.581013386373196,220.75350713418615
2988.7030256791954,2848.997140043143,2780.9367378064353,-0.023931665149992128,-0.016805942443921168,0.01208902337066441,5.0
